"","unenriched1","unenriched2","unenriched3","vk1","vk2","vk3"
"59429225",8.59715210562537,4.52544971653774,2.05335021056427,0,0,0
"59436884",52.2442320264926,53.0124109651564,62.2849563871161,29.0781216605291,33.0845949673822,36.0745432612937
"59438649",23.1461787459145,25.2132198492817,28.0624528777116,16.7419488348501,23.1592164771675,27.5864154351069
"59448849",3.96791635644248,3.87895689988949,4.10670042112853,1.76231040366843,0,4.24406391309337
"59453484",21.8235399604336,19.3947844994475,19.8490520354546,36.1273632752028,0,9.54914380446009
"59467852",7.27451332014454,13.5763491496132,11.6356511931975,6.16808641283951,0,0
"59471295",0,0,0,7.93039681650794,0,0
"59476879",15.8716654257699,17.4553060495027,21.2179521758308,0,0,0
"59483311",19.178262389472,16.1623204162062,17.7957018248903,20.266569642187,25.3648561416597,0
"59486220",6.61319392740413,5.17194253318599,4.79115049131662,0,0,0
"59495181",21.1622205676932,18.101798866151,21.9024022460188,4.40577600917108,1.10281983224607,0
"59512865",0,0,0,8.81155201834215,19.8507569804293,4.24406391309337
"59519763",1.98395817822124,1.2929856332965,0.684450070188089,7.04924161467372,4.41127932898429,1.06101597827334
"59537133",21.8235399604336,23.273741399337,21.2179521758308,0,0,0
"59542600",7.93583271288495,7.75791379977899,2.05335021056427,4.40577600917108,0,0
"59543676",7.27451332014454,8.40440661642724,6.84450070188089,6.16808641283951,0,0
"59545569",3.96791635644248,4.52544971653774,2.73780028075236,5.28693121100529,8.82255865796859,6.36609586964006
"59547218",30.420692066059,28.445683932523,27.3780028075236,5.28693121100529,0,0
"59549764",14.5490266402891,14.2228419662615,13.6890014037618,0,0,0
"59554904",7.27451332014454,5.81843534983424,6.1600506316928,5.28693121100529,0,0
"59567962",1.32263878548083,1.93947844994475,5.47560056150471,3.52462080733686,0,0
"59573933",50.9215932410118,45.2544971653774,44.4892545622258,37.008518477037,55.1409916123037,57.2948628267605
"59575346",14.5490266402891,14.2228419662615,16.4268016845141,6.16808641283951,0,4.24406391309337
"59587101",12.5650684620678,16.1623204162062,14.3734514739499,0,0,0
"59590660",133.586517333563,130.591548962946,134.836663827054,87.2343649815873,81.6086675862094,29.7084473916536
"59593266",20.5009011749528,25.2132198492817,23.271302386395,0,0,0
"59608491",5.2905551419233,6.46492816648249,8.21340084225707,6.16808641283951,5.51409916123037,9.54914380446009
"59610417",22.484859353174,23.273741399337,30.1158030882759,42.2954496880423,16.5422974836911,15.9152396741001
"59611278",46.9536768845693,54.3053965984529,54.7560056150471,68.7301057430688,55.1409916123037,39.2575911961137
"59613959",13.8877072475487,11.6368706996685,13.6890014037618,0,0,2.12203195654669
"59615486",0,0,1.36890014037618,13.2173280275132,0,0
"59619870",42.9857605281268,42.0220330821362,41.0670042112853,9.69270722017637,30.87895530289,40.318607174387
"59624637",11.242429676587,10.343885066372,10.9512011230094,0,0,0
"59640160",8.59715210562537,7.75791379977899,7.52895077206898,8.81155201834215,0,0
"59642867",20.5009011749528,18.101798866151,13.6890014037618,4.40577600917108,0,3.18304793482003
"59643079",29.0980532805782,29.0921767491712,23.271302386395,17.6231040366843,5.51409916123037,3.18304793482003
