"","unenriched1","unenriched2","unenriched3","vk1","vk2","vk3"
"63147608",5.49351457681038,5.61009095821579,5.48220312556762,5.54697022514142,5.45602357439309,5.48371027614397
"63149095",6.29827173499505,6.35572862871774,6.40376535924889,6.4383642055148,6.33754427323808,6.44444751544554
"63149775",5.46534598635674,5.36478040979593,5.39029982275319,5.91988510088882,6.02453760526085,5.82090895599255
"63156091",5.15470084223339,4.94587544027295,5.28680533522446,4.95127692161617,4.452463994667,4.452463994667
"63156937",5.2357079075146,5.22708536317878,5.24895566539065,4.452463994667,4.452463994667,4.452463994667
"63160240",4.452463994667,4.452463994667,4.452463994667,5.26048298892699,4.452463994667,4.452463994667
"63160451",5.40610540212477,5.39572376869165,5.39029982275319,4.86041423779949,4.452463994667,4.452463994667
"63163362",5.19640367159058,5.22708536317878,5.42204863831703,4.452463994667,4.452463994667,4.452463994667
"63167857",5.89591790673079,5.91698583826928,5.97396398733823,6.15873310675052,5.45602357439309,5.2212788317339
"63167883",5.30843054255703,5.22708536317878,5.12134525303936,5.54697022514142,4.452463994667,5.43753817893939
"63168915",6.61089467089325,6.65007478800673,6.63207687070728,5.99010307032219,6.05177119177532,5.56945800777415
"63169202",6.81954805474422,6.87381247039273,6.88817139598483,6.86205276714483,6.88297161521352,6.6677980651758
"63169441",4.452463994667,4.452463994667,4.81227366775413,5.26048298892699,4.452463994667,4.452463994667
"63169724",5.40610540212477,5.61009095821579,5.51080179279801,5.43591421828335,5.40636457418061,5.68501366505572
"63176368",5.46534598635674,5.36478040979593,5.35727924406825,4.74140722513461,4.452463994667,4.452463994667
"63180877",5.30843054255703,5.22708536317878,5.32284028766996,4.452463994667,4.452463994667,4.452463994667
"63180880",6.38700912528722,6.34340274936924,6.46476348706898,6.87333468219248,6.97732257209494,6.81693966514397
"63182182",5.40610540212477,5.53553687910584,5.53852134758802,4.95127692161617,5.5029922115411,5.38873057887009
"63182737",6.03510251976847,5.8623421021023,6.10875922969161,5.43591421828335,5.45602357439309,5.08263126800192
"63185942",5.6226143565321,5.48225490642097,5.42204863831703,6.03460890183467,6.02453760526085,5.64799920529108
"63189195",5.30843054255703,5.39572376869165,5.32284028766996,4.95127692161617,4.452463994667,4.89981599993633
"63193817",5.37484386302676,5.45436736377583,5.35727924406825,6.09830942425922,5.45602357439309,5.78856344343655
"63196643",5.40610540212477,5.39572376869165,5.35727924406825,4.452463994667,4.452463994667,4.452463994667
"63197105",5.30843054255703,5.39572376869165,5.32284028766996,4.95127692161617,4.452463994667,4.89981599993633
"63197698",5.46534598635674,5.36478040979593,5.35727924406825,4.74140722513461,4.452463994667,4.452463994667
"63199763",5.46534598635674,5.10285030493437,4.89257348637571,5.39550366870913,5.00981331571303,4.452463994667
"63201660",6.66129575497973,6.57997801890907,6.63207687070728,5.91988510088882,6.17917657209543,5.88280832201494
"63204893",5.43623873741396,5.56105344081932,5.45264841467928,5.30814563669226,4.452463994667,4.89981599993633
"63205380",6.71933132791443,6.75318471702886,6.83536152196295,6.05623233155822,6.45886828751729,6.24123074147938
"63205501",5.9676568412247,5.91698583826928,5.84119524522994,4.452463994667,4.452463994667,4.452463994667
"63212163",7.44259245931364,7.41169212296409,7.48123238064057,6.86205276714483,7.08973400129631,6.87221870473939
"63215876",5.64644899964692,5.53553687910584,5.56542882298292,5.30814563669226,5.54762257329094,5.75519097553034
"63215890",5.34233358072648,5.00345252894614,4.89257348637571,4.452463994667,4.452463994667,4.452463994667
"63218511",5.30843054255703,5.42555244906211,5.20901667448505,5.7360272830804,5.40636457418061,5.15564552958313
"63221601",5.34233358072648,5.56105344081932,5.32284028766996,4.452463994667,4.452463994667,4.452463994667
"63223295",5.57309695203979,5.45436736377583,5.32284028766996,4.86041423779949,4.452463994667,4.452463994667
"63225025",5.73644021830339,5.63369681533704,5.53852134758802,5.09433401034707,4.452463994667,4.452463994667
"63225842",5.27296027268734,5.00345252894614,4.89257348637571,4.452463994667,4.452463994667,4.452463994667
"63227815",5.52082005858685,5.42555244906211,5.48220312556762,5.58116301019825,5.35356317389351,5.48371027614397
"63228299",5.27296027268734,5.26394812488222,5.07250599935305,5.15446492876417,4.452463994667,4.452463994667
"63230452",4.88512910916855,4.88028713618385,4.452463994667,5.70692365336152,4.452463994667,4.89981599993633
"63230588",5.54732825770258,5.5858898559452,5.51080179279801,5.8187270257022,6.35859545924591,5.91248656999512
"63234719",5.43623873741396,5.48225490642097,5.39029982275319,5.35301848990926,5.63093878289922,5.60953222468057
"63237823",4.452463994667,4.452463994667,4.452463994667,4.452463994667,4.452463994667,4.452463994667
"63243889",4.452463994667,4.452463994667,4.452463994667,5.39550366870913,4.452463994667,4.452463994667
"63245372",5.49351457681038,5.5858898559452,5.39029982275319,4.452463994667,4.452463994667,4.452463994667
"63248815",6.06739656588361,6.01883529932824,6.155551954906,5.84491511524417,6.02453760526085,5.82090895599255
"63256359",5.27296027268734,5.10285030493437,4.89257348637571,4.452463994667,4.452463994667,4.452463994667
"63257320",8.03440858261219,7.92018503976359,8.09838782789564,7.58472608522529,7.63722966574363,7.4129441139905
"63261481",5.34233358072648,5.42555244906211,5.42204863831703,5.09433401034707,4.452463994667,4.89981599993633
"63262222",6.23074996025756,6.14195825695378,6.22969029364689,7.23604019312705,7.36096010612027,7.33789738799816
"63267150",4.95144616467384,4.70006983843194,4.452463994667,5.20949896225932,5.40636457418061,5.64799920529108
"63268640",5.00965833269666,4.80220443606605,5.07250599935305,5.39550366870913,4.452463994667,4.452463994667
"63268990",5.30843054255703,5.10285030493437,4.89257348637571,4.452463994667,4.452463994667,4.452463994667
"63271051",5.71468472648441,5.50928973054483,5.66601824208482,5.64606184019643,5.29702211779968,5.7207067866848
"63272810",6.80187851758696,6.73502567970138,6.91381924159436,6.49949890017778,6.97732257209494,6.65191510136447
"63274821",4.95144616467384,5.05532090626485,5.28680533522446,5.64606184019643,5.45602357439309,4.452463994667
"63275290",5.73644021830339,5.65674341374765,5.53852134758802,4.452463994667,4.452463994667,4.452463994667
"63277926",5.37484386302676,5.33260325074737,5.35727924406825,4.452463994667,4.452463994667,4.452463994667
"63281680",5.06209468910362,5.14693445624343,5.16663545432969,4.452463994667,4.452463994667,4.452463994667
"63281870",5.49351457681038,5.42555244906211,5.35727924406825,5.20949896225932,4.90847238607963,5.08263126800192
"63282343",6.31134258964118,6.30567555547679,6.31307806370372,5.84491511524417,5.63093878289922,4.452463994667
"63282805",5.27296027268734,5.10285030493437,4.89257348637571,4.452463994667,4.452463994667,4.452463994667
"63285308",5.19640367159058,5.22708536317878,5.12134525303936,4.452463994667,4.452463994667,4.452463994667
"63286393",5.15470084223339,5.22708536317878,5.32284028766996,5.20949896225932,5.16909149392295,5.38873057887009
"63288054",5.83886927863404,5.80479746547787,5.71269032404376,5.61415962887312,5.16909149392295,5.15564552958313
"63289385",5.37484386302676,5.45436736377583,5.35727924406825,6.17821158807264,5.45602357439309,5.78856344343655
"63290834",5.30843054255703,5.29904996773001,5.16663545432969,4.452463994667,4.452463994667,4.452463994667
"63293185",5.52082005858685,5.5858898559452,5.56542882298292,4.452463994667,4.452463994667,4.452463994667
"63293963",6.51494352031705,6.12725548435562,6.2152222723982,6.4383642055148,6.05177119177532,6.36708216591096
"63296461",6.08321337485267,5.89907180066871,6.02637497344113,4.452463994667,5.16909149392295,5.52759187329789
"63304071",5.73644021830339,5.72283746893598,5.73524198070581,6.46929747834073,6.62164821893049,6.36708216591096
"63304199",6.96891731226835,6.73502567970138,6.90532401847862,6.97083866432929,7.1711989287262,7.4129441139905
"63311575",7.62520815094867,7.30163193833528,7.58918044286849,7.0519915053602,7.33108173818558,7.40378126368255
"63312440",6.42319719359794,6.33095383121294,6.33966735017919,6.21624710872772,6.05177119177532,5.38873057887009
"63313841",4.95144616467384,4.94587544027295,5.07250599935305,5.89546093440054,5.23592320396227,4.99927478377758
"63314432",6.11422064374866,6.11236797803324,6.14015836885625,6.21624710872772,6.27216096193342,6.2846216859244
"63315661",7.12464857353027,7.07979469819534,7.26959547305909,7.03215187728615,7.07769108028361,6.91223590945093
"63321014",5.64644899964692,5.6792632215522,5.71269032404376,5.67695761933268,5.77896807719405,5.94138908434132
"63322719",5.64644899964692,5.45436736377583,5.48220312556762,5.43591421828335,4.90847238607963,4.452463994667
"63322727",5.40610540212477,5.14693445624343,5.24895566539065,5.7643280342463,5.5029922115411,5.56945800777415
"63323013",6.14443429640148,6.08201650487685,5.97396398733823,4.86041423779949,4.452463994667,4.452463994667
"63323096",5.73644021830339,5.74394308318064,5.56542882298292,4.452463994667,4.452463994667,4.452463994667
"63323170",5.37484386302676,5.29904996773001,4.96001009393417,5.8187270257022,4.452463994667,4.452463994667
"63324257",6.173900011917,6.03495700608007,6.06003161091517,5.43591421828335,5.23592320396227,4.452463994667
"63325361",7.67330390946832,7.52402137415866,7.62508414489592,6.74367559936096,6.93768934538882,7.07316375321563
"63332162",5.40610540212477,5.29904996773001,5.51080179279801,4.452463994667,4.452463994667,4.452463994667
"63337446",8.73772629980803,8.64421851422219,8.73687867417227,7.45844206936646,7.92858689134624,7.99533587589397
"63340726",4.452463994667,4.452463994667,4.452463994667,5.02750267404598,5.23592320396227,4.99927478377758
"63342186",5.49351457681038,4.94587544027295,5.48220312556762,4.452463994667,4.452463994667,4.452463994667
"63345535",6.173900011917,6.11236797803324,6.07650072569673,6.25312550016853,5.23592320396227,5.2212788317339
"63346515",5.6226143565321,5.39572376869165,5.39029982275319,4.452463994667,4.452463994667,4.99927478377758
"63349706",5.27296027268734,5.39572376869165,5.20901667448505,4.452463994667,4.452463994667,4.452463994667
"63350875",6.33707807539702,6.14195825695378,6.20057947212744,6.09830942425922,7.1711989287262,6.21894330707896
"63351170",5.81916307092727,5.70128565514284,5.71269032404376,5.43591421828335,5.5901953712356,5.64799920529108
"63352769",5.27296027268734,5.00345252894614,4.89257348637571,4.452463994667,4.452463994667,4.452463994667
"63353759",4.452463994667,4.452463994667,4.452463994667,5.35301848990926,4.452463994667,4.452463994667
"63354172",5.00965833269666,4.80220443606605,5.07250599935305,5.39550366870913,4.452463994667,4.452463994667
"63354250",5.2357079075146,4.94587544027295,5.20901667448505,5.43591421828335,4.452463994667,4.452463994667
"63356547",5.37484386302676,5.39572376869165,5.35727924406825,4.452463994667,4.452463994667,4.452463994667
"63357744",5.52082005858685,5.56105344081932,5.51080179279801,5.26048298892699,5.29702211779968,5.28129456822538
"63360902",8.45911766414894,8.40286490410271,8.43587709013842,7.907197584544,7.74616538227916,7.22760946303875
"63362769",5.30843054255703,4.452463994667,5.01919761007174,5.89546093440054,5.29702211779968,4.99927478377758
"63363572",5.6226143565321,5.45436736377583,5.56542882298292,4.452463994667,4.452463994667,4.452463994667
"63366365",5.87723201241823,5.78490334709946,5.80008423366359,4.452463994667,4.452463994667,4.452463994667
"63369765",5.46534598635674,5.45436736377583,5.48220312556762,5.64606184019643,5.70766096950556,5.33684449244295
"63371685",6.61089467089325,6.62049281061141,6.71323966660624,6.35755332547902,6.47800544908399,5.68501366505572
"63372363",6.00187797837321,6.08201650487685,6.10875922969161,5.15446492876417,4.452463994667,4.89981599993633
"63373149",5.40610540212477,5.39572376869165,5.35727924406825,4.452463994667,4.452463994667,4.452463994667
"63374013",5.52082005858685,5.29904996773001,5.48220312556762,4.452463994667,4.452463994667,4.452463994667
"63376055",5.49351457681038,5.56105344081932,5.56542882298292,5.64606184019643,5.16909149392295,5.15564552958313
"63379807",5.75774405993142,5.65674341374765,5.66601824208482,5.64606184019643,5.84572271334568,5.68501366505572
"63379850",5.95014969187072,5.88086127982301,6.00917062790946,6.01257221029002,6.41970857046798,6.38687308967339
"63380117",5.91429139931042,5.80479746547787,5.71269032404376,6.49949890017778,6.39966528977061,6.14950343637732
"63381870",4.452463994667,4.452463994667,4.452463994667,4.452463994667,5.45602357439309,4.99927478377758
"63381992",4.452463994667,4.452463994667,4.452463994667,5.7360272830804,5.67004133290627,4.452463994667
