"","Neg1rep1","Neg1rep2","Neg1rep3","Nov_VK1rep1","Nov_VK1rep2","Nov_VK1rep3","Nov_VK3rep1","Nov_VK3rep2","Nov_VK3rep3","Nov_VK5rep1","Nov_VK5rep2","Nov_VK5rep3","Nov_unenriched1rep1","Nov_unenriched1rep2","Nov_unenriched1rep3","Nov_unenriched2rep1","Nov_unenriched2rep2","Nov_unenriched2rep3","Nov_unenriched3rep1","Nov_unenriched3rep2","Nov_unenriched3rep3"
"3557492",4.3957227299474,4.02437322735166,4.43504439731819,4.30168234209039,4.0905518478571,4.17396042414464,4.47477252848636,4.46585145943643,4.36778354456807,4.38390892789362,4.37108919256804,4.29410940329332,5.06835330942728,4.79795378239937,4.94605127624013,4.81161906645249,4.69028318885362,4.60820108095038,4.68359931083625,4.68836458229829,4.7910056578111
"3585948",2.75714282345676,3.3622190847827,3.10857950132888,3.25928602516305,3.45906402067756,3.36226672912722,2.92066414175877,2.91157805776334,3.56085273608211,3.44561041479598,3.23437214066826,3.45433929740218,2.75714282345676,3.05073264268417,2.96695878685356,2.94923983683701,2.95675783170925,2.95249304216834,2.96079240232985,2.96165674858019,2.96954469017939
"3609855",2.75714282345676,2.75714282345676,2.75714282345676,2.75714282345676,2.75714282345676,2.8899288924281,2.75714282345676,2.75714282345676,2.75714282345676,2.75714282345676,2.75714282345676,2.75714282345676,2.95374554921299,2.85663950055551,3.07346574053371,3.14033149020108,3.05866444597116,3.23069165624687,2.86091304547954,2.8613041043466,2.86487213309992
"3650534",4.03752319966464,4.14978251278401,4.19804612138586,3.25928602516305,3.37074477521973,3.26426480127304,3.35733093160282,3.33129158295408,3.46450496619611,3.54031201587463,3.56272131710437,3.45433929740218,3.8518991828478,3.84363922740449,3.65200507813543,3.65252709342087,3.72448601444204,3.5011688248922,3.83114882226003,3.63726210696123,3.90517109652815
"3675519",2.75714282345676,2.75714282345676,2.75714282345676,3.25928602516305,3.27193029029885,3.26426480127304,2.75714282345676,2.75714282345676,2.75714282345676,2.75714282345676,2.75714282345676,2.75714282345676,2.75714282345676,2.75714282345676,2.75714282345676,2.75714282345676,2.75714282345676,2.75714282345676,2.75714282345676,2.75714282345676,2.75714282345676
"3691661",2.75714282345676,2.75714282345676,2.75714282345676,2.75714282345676,2.75714282345676,2.75714282345676,2.75714282345676,2.75714282345676,2.75714282345676,2.75714282345676,2.75714282345676,2.75714282345676,3.56111596593062,3.43831376632799,3.53824457407947,3.49260266061176,3.38670999971833,3.30707285322553,3.58021943453854,3.46357551133218,3.4824068737732
"3695442",2.75714282345676,2.75714282345676,2.75714282345676,3.52332745407607,3.27193029029885,3.26426480127304,2.75714282345676,2.75714282345676,2.9204939190865,3.07465193410164,3.08757830561307,3.22494430062941,2.85772244307771,2.95135684971037,3.07346574053371,3.04760562111882,2.95675783170925,2.95249304216834,3.06454646187493,2.96165674858019,3.07718091675588
"3704668",3.57662323438296,3.56729490044805,3.77433478686519,3.52332745407607,3.45906402067756,3.44987476298191,2.92066414175877,3.33129158295408,2.9204939190865,3.33973243167371,3.3584096580628,3.34764226782165,3.1483880951863,3.30458412200779,3.07346574053371,3.29992241335138,3.15372225865359,3.30707285322553,3.2471454735617,3.1623114907849,3.34340217919254
"3710169",3.09565497497002,2.75714282345676,2.75714282345676,3.14814308685131,3.15905653746911,3.26426480127304,2.75714282345676,2.75714282345676,2.75714282345676,2.75714282345676,2.75714282345676,2.75714282345676,3.23320058229079,3.05073264268417,3.07346574053371,3.2241304177689,3.15372225865359,3.14615799094504,3.32498511444155,3.1623114907849,3.07718091675588
"3713116",4.16407524130379,4.02437322735166,4.06873498089583,2.88841725275538,3.02908787626623,3.02409992822708,2.75714282345676,2.75714282345676,2.75714282345676,2.75714282345676,2.75714282345676,2.75714282345676,3.23320058229079,3.1441287070749,3.17149258013733,3.14033149020108,3.15372225865359,3.05240672643642,3.16080359255887,3.1623114907849,3.07718091675588
